model,lat,lon,variable,lead_time,pc,pcs,tw_pc,tw_pcs,qw_pc,qw_pcs
pangu_operational,-87.18750000000003,0.0,mean_sea_level_pressure,3,128.65243993844987,0.7637770919232183,12.545538928876365,0.6851469456654359,4.627011098307293,0.7690107090139847
graphcast_operational,-87.18750000000003,0.0,mean_sea_level_pressure,3,113.91505951675633,0.7908368730071357,11.357765586940747,0.714956272047168,3.9092932188033664,0.8048405656087199
hres,-87.18750000000003,0.0,mean_sea_level_pressure,3,116.32792429556223,0.7864065339081007,10.037020062788164,0.7481027765246278,3.781084805797475,0.8112409761090335
pangu_operational,-87.18750000000003,5.625,mean_sea_level_pressure,3,126.7067545239498,0.7675737161865707,13.143781129269128,0.6642550550243128,4.601737959891569,0.768169003969898
graphcast_operational,-87.18750000000003,5.625,mean_sea_level_pressure,3,112.7343343567815,0.7932042179505543,11.820018041858779,0.6980692794527552,3.8819950163400794,0.8044289398774852
hres,-87.18750000000003,5.625,mean_sea_level_pressure,3,114.66127008882984,0.7896695167972496,10.11318016792606,0.7416687720515661,3.6407525539510757,0.8165824959530066
pangu_operational,-87.18750000000003,11.25,mean_sea_level_pressure,3,123.55938013429602,0.7742243428645397,11.788289965900358,0.6772864453015055,4.526798640272799,0.7704132545179168
graphcast_operational,-87.18750000000003,11.25,mean_sea_level_pressure,3,112.81762869797004,0.7938523629038625,11.536487175685194,0.6841797414240469,3.8059900714651644,0.8069706776725217
hres,-87.18750000000003,11.25,mean_sea_level_pressure,3,113.48686772034026,0.792629486260324,10.291989537482923,0.7182488267451478,3.4712351248826008,0.8239485255573766
pangu_operational,-87.18750000000003,16.875,mean_sea_level_pressure,3,120.52854443309214,0.7815064508360907,10.590433360026042,0.6861320444885615,4.399669723382002,0.7763669471042635
graphcast_operational,-87.18750000000003,16.875,mean_sea_level_pressure,3,112.3392674253223,0.7963519316881996,11.102192224929558,0.6709650817041671,3.722409938706029,0.8107917295932027
hres,-87.18750000000003,16.875,mean_sea_level_pressure,3,113.20588023091702,0.7947809402808454,10.279870102416325,0.6953361866996686,3.4394574881851967,0.825174063793885
pangu_operational,-87.18750000000003,22.5,mean_sea_level_pressure,3,121.56719084463585,0.7788429883560262,10.20460339763704,0.6904088532616255,4.380588835233093,0.7757178512417312
graphcast_operational,-87.18750000000003,22.5,mean_sea_level_pressure,3,113.00647925803663,0.7944167741684978,10.283992542403091,0.6880003151333929,3.6328472091231223,0.8140015397885981
hres,-87.18750000000003,22.5,mean_sea_level_pressure,3,111.98950175692666,0.7962668761860897,10.054868547739497,0.6949515662001031,3.3869307659772057,0.8265922371487675
pangu_operational,-87.18750000000003,28.125,mean_sea_level_pressure,3,120.8107702965975,0.7743842344938514,11.40279800852758,0.7011113346414617,4.298882747246416,0.7746667479891466
graphcast_operational,-87.18750000000003,28.125,mean_sea_level_pressure,3,114.14007219664661,0.7868418544112308,11.496144315701844,0.6986645533210701,3.544128409707995,0.8142284805011037
hres,-87.18750000000003,28.125,mean_sea_level_pressure,3,111.20046442832137,0.792331612115037,10.328227186379355,0.7292778459332445,3.425893916613306,0.8204259425849314
pangu_operational,-87.18750000000003,33.75,mean_sea_level_pressure,3,119.41395432219092,0.7716573185822853,11.459352926272201,0.6871018477543833,4.13865700014942,0.7781057436807854
graphcast_operational,-87.18750000000003,33.75,mean_sea_level_pressure,3,116.06823667263278,0.7780549807625814,11.498679529232836,0.6860280330739515,3.5544255440146872,0.8094293359651009
hres,-87.18750000000003,33.75,mean_sea_level_pressure,3,110.84621885715505,0.7880404934035916,10.81288121427809,0.7047537872193301,3.650500405887126,0.8042782785024055
pangu_operational,-87.18750000000003,39.375,mean_sea_level_pressure,3,120.56521219653986,0.7659904141755624,12.509347846055327,0.657515418539614,4.113720920861086,0.7776318927143462
graphcast_operational,-87.18750000000003,39.375,mean_sea_level_pressure,3,118.61783033235143,0.7697701613777477,11.620607085393189,0.6818476228389885,3.4726781639130815,0.8122836027583681
hres,-87.18750000000003,39.375,mean_sea_level_pressure,3,110.3471347175653,0.7858230676849258,11.604749390966528,0.6822817794317603,3.817834244588883,0.793626113382072
pangu_operational,-87.18750000000003,45.0,mean_sea_level_pressure,3,126.49229968311346,0.755678581233547,15.157044573887893,0.6178195552513133,4.35946094197191,0.7689318742906514
graphcast_operational,-87.18750000000003,45.0,mean_sea_level_pressure,3,120.21006190336834,0.7678128000849768,12.102892545690318,0.6948291051524553,3.558832733104938,0.8113682355920658
hres,-87.18750000000003,45.0,mean_sea_level_pressure,3,111.82483969706284,0.7840089589914784,12.456705501963798,0.6859078149677316,4.024718412941855,0.7866745103201407
pangu_operational,-87.18750000000003,50.625,mean_sea_level_pressure,3,128.88430361698474,0.7550441789641223,17.14975492631489,0.5898006821284453,4.583708718376454,0.7634678454244657
graphcast_operational,-87.18750000000003,50.625,mean_sea_level_pressure,3,120.40174964654842,0.7711660100482571,12.766105807707907,0.6946517360336928,3.5028026504653367,0.8192456133510766
hres,-87.18750000000003,50.625,mean_sea_level_pressure,3,112.62941883211663,0.7859380002951804,12.5629380096589,0.699511239422006,4.0325970748911395,0.7919067433680979
pangu_operational,-87.18750000000003,56.25,mean_sea_level_pressure,3,128.33184464233264,0.7588142142040687,15.983277454811306,0.5936624996289015,4.550931574538935,0.7673072966021605
graphcast_operational,-87.18750000000003,56.25,mean_sea_level_pressure,3,120.35418668221695,0.7738073572488384,12.667032878650101,0.6779702728941981,3.533002652322407,0.8193548013597794
hres,-87.18750000000003,56.25,mean_sea_level_pressure,3,113.43538822356342,0.7868104886825431,12.303454574965848,0.6872134021288565,4.144536988131833,0.788086570781183
pangu_operational,-87.18750000000003,61.87499999999999,mean_sea_level_pressure,3,130.8688908671555,0.7544074969944623,15.242044178758965,0.596037829630381,4.633694772754441,0.760859141907336
graphcast_operational,-87.18750000000003,61.87499999999999,mean_sea_level_pressure,3,122.4610815168844,0.7701858453050819,13.854164386099725,0.6328210147910747,3.5925201768805515,0.8145932349998677
hres,-87.18750000000003,61.87499999999999,mean_sea_level_pressure,3,114.90612923811047,0.7843636963431482,12.346849700307377,0.6727696007393575,4.133931704448434,0.7866514685190169
pangu_operational,-87.18750000000003,67.5,mean_sea_level_pressure,3,135.1817485674842,0.7461347970625252,16.133793222400104,0.5693112281933883,4.836829141222679,0.7485451446808654
graphcast_operational,-87.18750000000003,67.5,mean_sea_level_pressure,3,123.04377938431739,0.768929353595393,14.381139618244108,0.6160980078285921,3.6792507636612046,0.8087247985308459
hres,-87.18750000000003,67.5,mean_sea_level_pressure,3,115.25119823358521,0.783563468157462,12.819418293897282,0.6577878838431968,4.016330475025619,0.7912008530745612
pangu_operational,-87.18750000000003,73.125,mean_sea_level_pressure,3,136.98589431017334,0.7433499587670288,15.600486854486853,0.5720856045608287,4.8188453336108275,0.7486624193308588
graphcast_operational,-87.18750000000003,73.125,mean_sea_level_pressure,3,121.07652545100112,0.7731569706076185,13.660330179623463,0.625303236697909,3.6661612186112564,0.8087832193737721
hres,-87.18750000000003,73.125,mean_sea_level_pressure,3,114.31635440602588,0.7858224949389508,11.725620285988729,0.6783714660555578,3.9653966204960773,0.7931759324090473
pangu_operational,-87.18750000000003,78.75,mean_sea_level_pressure,3,138.3769298719796,0.7417204725536473,14.069657144467211,0.5950335370700244,4.7675459914830975,0.7519380574183034
graphcast_operational,-87.18750000000003,78.75,mean_sea_level_pressure,3,121.71472821286928,0.7728203500745048,13.115843801827186,0.6224871140618591,3.6913379432419755,0.8079346350172749
hres,-87.18750000000003,78.75,mean_sea_level_pressure,3,116.40376263786072,0.7827332284731374,11.416344289222593,0.6714037507150376,3.9658100481130427,0.7936534757708964
pangu_operational,-87.18750000000003,84.375,mean_sea_level_pressure,3,141.11605105253156,0.7389765915093555,15.41480467389216,0.5799912673790344,4.916030711812672,0.7480362233040783
graphcast_operational,-87.18750000000003,84.375,mean_sea_level_pressure,3,122.9119046971162,0.7726489363270559,13.864629371755466,0.6222290496775991,3.70118179708846,0.8103014813166727
hres,-87.18750000000003,84.375,mean_sea_level_pressure,3,118.22277928518827,0.7813224464538798,12.544620878223188,0.6581954538031348,4.049889694778862,0.7924289813229995
pangu_operational,-87.18750000000003,90.0,mean_sea_level_pressure,3,144.01093346515327,0.7375646506043784,16.57046255238217,0.583370755000957,5.068778508591619,0.7454288752624061
graphcast_operational,-87.18750000000003,90.0,mean_sea_level_pressure,3,125.50740862544825,0.7712841668210659,14.624901387497863,0.6322877768802695,3.85920394170509,0.8061777829971513
hres,-87.18750000000003,90.0,mean_sea_level_pressure,3,118.53201288188396,0.7839956351456427,13.435815997513233,0.6621848148599047,4.044728360794485,0.7968601219563656
pangu_operational,-87.18750000000003,95.625,mean_sea_level_pressure,3,145.78375348345713,0.7366887010877012,16.405210597485485,0.5931433646637047,5.163945488313273,0.7431282352429038
graphcast_operational,-87.18750000000003,95.625,mean_sea_level_pressure,3,126.88880310076205,0.7708163306024363,14.387400122598615,0.6431859761669448,3.924138895214309,0.8048003245876808
hres,-87.18750000000003,95.625,mean_sea_level_pressure,3,119.26393827333077,0.7845881879854981,13.800914771633796,0.657731077867995,4.186098627177259,0.7917695792405609
pangu_operational,-87.18750000000003,101.25,mean_sea_level_pressure,3,145.05265886952483,0.7416417738853078,15.054549856151807,0.6042488732293871,5.208597524056529,0.7436894966308704
graphcast_operational,-87.18750000000003,101.25,mean_sea_level_pressure,3,129.2437278336322,0.7697995988506304,13.94546607732454,0.6334042554459163,4.0418003376238065,0.8011065600155914
hres,-87.18750000000003,101.25,mean_sea_level_pressure,3,122.23989454304345,0.782274364629224,13.558753039553448,0.6435700938068858,4.371754467928195,0.784869807447085
pangu_operational,-87.18750000000003,106.875,mean_sea_level_pressure,3,147.18932907354636,0.741422628847889,15.179879946571893,0.6013342526886128,5.146727157808232,0.7484578109769484
graphcast_operational,-87.18750000000003,106.875,mean_sea_level_pressure,3,133.25368572809936,0.7659043086290268,13.913674969625172,0.6345883070790669,4.131928904254186,0.7980552670473535
hres,-87.18750000000003,106.875,mean_sea_level_pressure,3,124.56825558282105,0.7811625865791164,13.138685577121757,0.6549416778835933,4.441076559757088,0.7829459217076522
pangu_operational,-87.18750000000003,112.5,mean_sea_level_pressure,3,153.0606730334166,0.7320973880825004,15.726534043619791,0.5995299853143451,5.199398578477209,0.7464628623026768
graphcast_operational,-87.18750000000003,112.5,mean_sea_level_pressure,3,134.65821910190402,0.7643072652262349,12.629917037280139,0.6783841215509175,4.082021411490353,0.8009492811394421
hres,-87.18750000000003,112.5,mean_sea_level_pressure,3,126.99314820107581,0.777723464659883,13.225126441000684,0.6632273477832284,4.362053774750258,0.7872941241492797
pangu_operational,-87.18750000000003,118.125,mean_sea_level_pressure,3,157.09419229863602,0.7240041277040868,17.708116655406844,0.6130391057036886,5.449228539051835,0.7362487048963126
graphcast_operational,-87.18750000000003,118.125,mean_sea_level_pressure,3,133.4590480589246,0.7655282741784407,14.07286995581455,0.6924771589555254,4.009282002134565,0.805944398749168
hres,-87.18750000000003,118.125,mean_sea_level_pressure,3,128.81602628699198,0.7736855129998315,14.96793523278475,0.6729180343591663,4.223026133644983,0.79559884412567
pangu_operational,-87.18750000000003,123.74999999999999,mean_sea_level_pressure,3,159.0213061397178,0.7221865520177704,17.16451640542819,0.6531357838353433,5.6700560822874015,0.7293676450570032
graphcast_operational,-87.18750000000003,123.74999999999999,mean_sea_level_pressure,3,132.92135795214307,0.7677836910060325,14.253184007108091,0.711968611191826,4.03366193252647,0.8074729046766023
hres,-87.18750000000003,123.74999999999999,mean_sea_level_pressure,3,129.78655465516138,0.773260255963406,15.057577589352801,0.6957132537554257,4.270092444704152,0.7961880522232185
pangu_operational,-87.18750000000003,129.375,mean_sea_level_pressure,3,157.79020825399164,0.7230527154723736,15.99363028022541,0.6544955292551615,5.717708848819589,0.7275508125181821
graphcast_operational,-87.18750000000003,129.375,mean_sea_level_pressure,3,130.9896080505678,0.7700920947353832,12.642162273362791,0.7268960511905109,4.106314116408387,0.8043338732101494
hres,-87.18750000000003,129.375,mean_sea_level_pressure,3,125.95316390521474,0.7789318671468966,12.096518918064804,0.7386833824833169,4.248353258634311,0.7975656991192185
pangu_operational,-87.18750000000003,135.0,mean_sea_level_pressure,3,158.73883516082864,0.7218095635250041,17.166102894200392,0.6598957406694272,5.697733267780911,0.7349248009626581
graphcast_operational,-87.18750000000003,135.0,mean_sea_level_pressure,3,133.36173725456797,0.7662830279791105,14.474050120890965,0.7132321688726245,4.19289311918332,0.8049343614600815
hres,-87.18750000000003,135.0,mean_sea_level_pressure,3,127.24048977930757,0.7770105383907175,11.77533367457522,0.7667006214255653,4.205985213541668,0.8043252789785483
pangu_operational,-87.18750000000003,140.625,mean_sea_level_pressure,3,162.46774449915685,0.7119940649872953,18.46064594705217,0.6452580164065331,5.970403862416758,0.7230239818944877
graphcast_operational,-87.18750000000003,140.625,mean_sea_level_pressure,3,134.08727620606,0.7623040100908554,16.25752616098873,0.687593430088358,4.16734856574454,0.8066704299413324
hres,-87.18750000000003,140.625,mean_sea_level_pressure,3,126.06558841492699,0.776524024653052,13.089304190403006,0.7484743629405181,4.127123200510163,0.8085365451566853
pangu_operational,-87.18750000000003,146.25,mean_sea_level_pressure,3,161.67193392955943,0.7090057293450907,19.587049361082652,0.6302035722037491,6.108884238772203,0.7138394692450336
graphcast_operational,-87.18750000000003,146.25,mean_sea_level_pressure,3,132.3718140712944,0.7617431884761982,18.121782754012976,0.6578672772914637,4.386148562713457,0.7945381592419108
