model,lat,lon,variable,lead_time,pc,pcs,tw_pc,tw_pcs,qw_pc,qw_pcs
pangu_operational,-87.18750000000003,73.125,10m_wind_speed,10,1.0211413124052653,0.10321930055198397,0.0900625405911761,0.054269651828427905,0.03981896628016138,0.09871857410893368
graphcast_operational,-87.18750000000003,73.125,10m_wind_speed,10,1.0107762254783146,0.1123220660470904,0.09235067430665322,0.030242376102061114,0.03956819206314109,0.10439471703797215
hres,-87.18750000000003,73.125,10m_wind_speed,10,1.0388554042862184,0.08766253527953664,0.09307975232989801,0.022586460465642895,0.04190138789529068,0.05158405260014205
pangu_operational,-87.18750000000003,78.75,10m_wind_speed,10,1.0090514598218117,0.10553148355023897,0.09106002784541266,0.04715680253015052,0.03871903743349076,0.10537655597471769
graphcast_operational,-87.18750000000003,78.75,10m_wind_speed,10,0.9943637458045791,0.11855133267602326,0.09246134140005659,0.03249359497730957,0.03881561925310777,0.10314498293408052
hres,-87.18750000000003,78.75,10m_wind_speed,10,1.0155177302846672,0.09979949110171245,0.09222794570134246,0.034935824670188804,0.04049669510420003,0.06430285339624665
pangu_operational,-87.18750000000003,84.375,10m_wind_speed,10,0.9930711316958777,0.10660188817632303,0.08822223257986835,0.04154890133694332,0.03824661767870223,0.09497635864310777
graphcast_operational,-87.18750000000003,84.375,10m_wind_speed,10,0.9782478642974394,0.11993736705808945,0.08865932108977323,0.036800348162979196,0.03806881354934566,0.0991837095244429
hres,-87.18750000000003,84.375,10m_wind_speed,10,0.9939879898508152,0.1057770536621705,0.08802173119133157,0.04372715924888824,0.03925276396460743,0.07116807883501636
pangu_operational,-87.18750000000003,90.0,10m_wind_speed,10,0.977704157849914,0.10735527131910878,0.09111845157964242,0.03653368076467653,0.03775065646757783,0.08987562914506118
graphcast_operational,-87.18750000000003,90.0,10m_wind_speed,10,0.9628602498657443,0.1209077719489848,0.090511321216053,0.04295334271637491,0.037631976558307835,0.09273686356757364
hres,-87.18750000000003,90.0,10m_wind_speed,10,0.9823829138037063,0.10308356314910205,0.0903542113229082,0.04461458791797238,0.038350159243735464,0.07542231526839091
pangu_operational,-87.18750000000003,95.625,10m_wind_speed,10,0.9836217826970421,0.11212683163462499,0.0946215444465843,0.04029397220957458,0.03798976228865905,0.07659412916243666
graphcast_operational,-87.18750000000003,95.625,10m_wind_speed,10,0.9758500109702041,0.11914207642515794,0.09323169376366905,0.05439063577518979,0.03722684127771206,0.09513822362506745
hres,-87.18750000000003,95.625,10m_wind_speed,10,0.990593541770358,0.10583372393164978,0.09384536576163183,0.04816642205118381,0.037912629322097026,0.07846897727591787
pangu_operational,-87.18750000000003,101.25,10m_wind_speed,10,1.0094563926922302,0.11010451504740257,0.09368033267891474,0.04389561792145442,0.038292260143537385,0.08581756871334364
graphcast_operational,-87.18750000000003,101.25,10m_wind_speed,10,1.0018596247316234,0.11680151509348351,0.0920196676221819,0.06084441701836825,0.03733891492803961,0.10857755842646966
hres,-87.18750000000003,101.25,10m_wind_speed,10,1.018000348119363,0.10257251325586034,0.09362087710285706,0.04450242337551469,0.03827381267897359,0.0862579801161386
pangu_operational,-87.18750000000003,106.875,10m_wind_speed,10,1.0416117859819987,0.11043310632311669,0.09953374513315763,0.04345701686320483,0.039160586467677165,0.09614938211173887
graphcast_operational,-87.18750000000003,106.875,10m_wind_speed,10,1.0346481325645684,0.11638026976976078,0.09629948256327155,0.0745390500239957,0.038346513071131884,0.114938700884612
hres,-87.18750000000003,106.875,10m_wind_speed,10,1.0592415847655496,0.09537674314530702,0.09907058840431283,0.04790806327441331,0.03972546208674079,0.08311170256263183
pangu_operational,-87.18750000000003,112.5,10m_wind_speed,10,1.0791142028460314,0.1138610076326079,0.10332864099517937,0.04520496101789877,0.04034934903425925,0.09694317277003855
graphcast_operational,-87.18750000000003,112.5,10m_wind_speed,10,1.0774279201099801,0.11524573677492671,0.09985713788956503,0.07728293969959035,0.03914398510403518,0.12392036453492584
hres,-87.18750000000003,112.5,10m_wind_speed,10,1.1096553271783327,0.08878147381661738,0.10344767344130325,0.044105056984105405,0.04115187278865727,0.07898192747688608
pangu_operational,-87.18750000000003,118.125,10m_wind_speed,10,1.1264326886224676,0.11476704807596028,0.10784929555418452,0.05113395495881993,0.04116862077810533,0.11547438356832866
graphcast_operational,-87.18750000000003,118.125,10m_wind_speed,10,1.1304958285143512,0.11157393644407837,0.10421724859263336,0.083088971615182,0.04085922554374788,0.12212187394373111
hres,-87.18750000000003,118.125,10m_wind_speed,10,1.1616151181344254,0.08711812928364686,0.10801276080279144,0.04969577566288376,0.04266592259165631,0.08330420675444347
pangu_operational,-87.18750000000003,123.74999999999999,10m_wind_speed,10,1.1755459822630145,0.11254568633087382,0.11215166850621193,0.05669040376366992,0.04313250853119198,0.11567649227713757
graphcast_operational,-87.18750000000003,123.74999999999999,10m_wind_speed,10,1.1871667217587598,0.10377284754010932,0.10940350652896902,0.07980524101641624,0.042714569312949695,0.12424528384704336
hres,-87.18750000000003,123.74999999999999,10m_wind_speed,10,1.210902516966307,0.08585399607608227,0.11297196954106244,0.049790837771620355,0.04477405387366405,0.08202073737729812
pangu_operational,-87.18750000000003,129.375,10m_wind_speed,10,1.2271033837665086,0.11262033849626724,0.12076487385689756,0.07011197749379879,0.04461481522153766,0.12496985895504185
graphcast_operational,-87.18750000000003,129.375,10m_wind_speed,10,1.245538028026547,0.09928932776007066,0.11880243094925673,0.08522276340684369,0.044660344050124735,0.12407690227456837
hres,-87.18750000000003,129.375,10m_wind_speed,10,1.260485882264088,0.08847978880109376,0.12254284923675542,0.05642158924398485,0.04624580362469383,0.09298129180823722
pangu_operational,-87.18750000000003,135.0,10m_wind_speed,10,1.2586884424545999,0.11823779087841842,0.11910185953155242,0.08592428383612,0.04594633586872017,0.12704759700944768
graphcast_operational,-87.18750000000003,135.0,10m_wind_speed,10,1.2916254124137572,0.09516411004257866,0.12030104020366643,0.0767208848633096,0.04578423396493829,0.13012743447113465
hres,-87.18750000000003,135.0,10m_wind_speed,10,1.2998042002699346,0.08943453804942048,0.12157656704350116,0.06693154896046165,0.04759637582767013,0.09569784256305633
pangu_operational,-87.18750000000003,140.625,10m_wind_speed,10,1.3046305401266054,0.12117393370598502,0.11488685097756281,0.10390406850730377,0.047004248782221765,0.13401206037947896
graphcast_operational,-87.18750000000003,140.625,10m_wind_speed,10,1.349374589974319,0.09103341797506127,0.11871303848223609,0.07406052221029955,0.047460301497402095,0.12560992309595037
hres,-87.18750000000003,140.625,10m_wind_speed,10,1.3480350675210224,0.09193574795441996,0.11779818415370276,0.08119621471759358,0.048238732573679305,0.11126841267196393
pangu_operational,-87.18750000000003,146.25,10m_wind_speed,10,1.3357351809429021,0.12579713669703518,0.11989372062849737,0.1115302523313337,0.0479518030113927,0.14627607854893868
graphcast_operational,-87.18750000000003,146.25,10m_wind_speed,10,1.38281741486957,0.0949830769218495,0.12283755285267495,0.08971504916904015,0.04894168266823058,0.12865246714480677
hres,-87.18750000000003,146.25,10m_wind_speed,10,1.3874389566006582,0.09195840176779728,0.12188513991230043,0.09677288406126874,0.04989274413708006,0.111719966681075
pangu_operational,-87.18750000000003,151.875,10m_wind_speed,10,1.3768811017029243,0.12983075078022777,0.12780900597321532,0.11948288678455042,0.05006767056364312,0.15588257074818845
