model,lat,lon,variable,lead_time,pc,pcs,tw_pc,tw_pcs,qw_pc,qw_pcs
hres,-87.18750000000003,22.5,2m_temperature,5,0.979605401874709,0.8287959264868905,0.060659799642885974,0.5962483920592327,0.03612950565044218,0.8058612822663302
pangu_operational,-87.18750000000003,28.125,2m_temperature,5,1.0139541770835419,0.8164925055497478,0.062061975354179004,0.5651371796637866,0.03361499790944173,0.8124911600248308
graphcast_operational,-87.18750000000003,28.125,2m_temperature,5,0.9616117549246284,0.8259655438397693,0.05930319358075251,0.5844677216879153,0.032846225104972995,0.8167794749358933
hres,-87.18750000000003,28.125,2m_temperature,5,0.9395552771647928,0.8299573701585355,0.05484408631934494,0.61571229533887,0.034983366046134244,0.8048582241947759
pangu_operational,-87.18750000000003,33.75,2m_temperature,5,1.0086017115970463,0.8145984607821617,0.05726606733672346,0.5881795439468582,0.032584411969732094,0.8145600306815832
graphcast_operational,-87.18750000000003,33.75,2m_temperature,5,0.9582091604704517,0.8238616381459901,0.055120045976274,0.603612339255876,0.03267407338816742,0.814049761823605
hres,-87.18750000000003,33.75,2m_temperature,5,0.9263795885058336,0.8297125618228308,0.05064925338551256,0.6357633831335772,0.03493092626359036,0.8012058679898489
pangu_operational,-87.18750000000003,39.375,2m_temperature,5,1.0504745870605428,0.8099128067573224,0.0561175502332677,0.6012880536260666,0.0335351956237418,0.8102211066017022
graphcast_operational,-87.18750000000003,39.375,2m_temperature,5,1.003342156935249,0.8184415912358634,0.05616172122613459,0.6009742212783248,0.034771824667049894,0.8032229040560442
hres,-87.18750000000003,39.375,2m_temperature,5,0.9814698011860457,0.8223994734780271,0.04718420703116661,0.6647589400231093,0.036810210892286456,0.7916874806017121
pangu_operational,-87.18750000000003,45.0,2m_temperature,5,1.1329283827538619,0.802720549857144,0.05771708591252728,0.6173861608866931,0.035855801732881505,0.8028463259435137
graphcast_operational,-87.18750000000003,45.0,2m_temperature,5,1.088929074399479,0.8103822515948297,0.06077460952969326,0.597117451355577,0.037603415090050205,0.7932370471784532
hres,-87.18750000000003,45.0,2m_temperature,5,1.0621384513635268,0.8150473649964994,0.04692114778406112,0.6889537958227739,0.03996589209209508,0.7802469312608953
pangu_operational,-87.18750000000003,50.625,2m_temperature,5,1.2235202839746944,0.79391887818313,0.06395030033026107,0.6215570481896852,0.03776530422335767,0.7982459867723491
graphcast_operational,-87.18750000000003,50.625,2m_temperature,5,1.1528660898464809,0.8058193720104234,0.06862823505918576,0.5938741222605237,0.03950993342654955,0.7889256343860332
hres,-87.18750000000003,50.625,2m_temperature,5,1.1205623557645037,0.8112603850003032,0.04799858177925068,0.715955595557181,0.04239178476396154,0.7735298872894498
pangu_operational,-87.18750000000003,56.25,2m_temperature,5,1.25109570521141,0.7924627451303747,0.06080858396461362,0.6359292948883694,0.03837561052768477,0.7981215277697449
graphcast_operational,-87.18750000000003,56.25,2m_temperature,5,1.1772251891534524,0.8047167110377077,0.07082616088379408,0.5759524617722028,0.04076399460681023,0.7855572109455193
hres,-87.18750000000003,56.25,2m_temperature,5,1.1498750560239157,0.8092536713408873,0.04807655429052134,0.7121579902259624,0.0442313996571817,0.7673166038373282
pangu_operational,-87.18750000000003,61.87499999999999,2m_temperature,5,1.2815204063771564,0.7871100902991511,0.061576943968225696,0.6394697211568948,0.03917711543075897,0.7946532765760228
graphcast_operational,-87.18750000000003,61.87499999999999,2m_temperature,5,1.167304727224423,0.8060839322296015,0.07266585265996547,0.5745446520472354,0.04043071156644563,0.7880825564979922
hres,-87.18750000000003,61.87499999999999,2m_temperature,5,1.1522277121361073,0.8085885699745311,0.047788994475484556,0.7201975545787301,0.04512604868602232,0.7634719622192961
pangu_operational,-87.18750000000003,67.5,2m_temperature,5,1.289857216423097,0.7842427240554526,0.06033860407319617,0.6597576781443276,0.03993602602951385,0.7907387138475869
graphcast_operational,-87.18750000000003,67.5,2m_temperature,5,1.1573139016395737,0.8064135381411051,0.07327525519572192,0.5868094175311815,0.03931096049484924,0.7940140026211066
hres,-87.18750000000003,67.5,2m_temperature,5,1.1571534499982408,0.8064403772428398,0.04889392923205016,0.7242928592385238,0.04459425751307756,0.7663299879837313
pangu_operational,-87.18750000000003,73.125,2m_temperature,5,1.2993810196607412,0.7812027775976363,0.060745179756102025,0.679148719668553,0.04062283182433918,0.7870789213203526
graphcast_operational,-87.18750000000003,73.125,2m_temperature,5,1.1552091827326707,0.8054792576994808,0.07660648514014907,0.5953705472994382,0.03916412222014885,0.7947246222342528
hres,-87.18750000000003,73.125,2m_temperature,5,1.1856779834904696,0.8003487464215202,0.05256555631535432,0.7223528498420155,0.045045095456899865,0.7639000068881382
pangu_operational,-87.18750000000003,78.75,2m_temperature,5,1.3048410226567795,0.7786216919479916,0.05822411627572482,0.691601192072509,0.040760462054372504,0.7860064569184486
graphcast_operational,-87.18750000000003,78.75,2m_temperature,5,1.1613388167001486,0.8029681640505675,0.07391339113118742,0.6084989661879963,0.03923334612167862,0.7940238574252811
hres,-87.18750000000003,78.75,2m_temperature,5,1.2025726507370746,0.7959724639958542,0.05398001755784248,0.7140811379960028,0.04579536091513713,0.7595730998864542
pangu_operational,-87.18750000000003,84.375,2m_temperature,5,1.290365063423407,0.7802429448487335,0.06309218334216758,0.6968260622451912,0.04107630415723626,0.7845807952692575
graphcast_operational,-87.18750000000003,84.375,2m_temperature,5,1.146516585440172,0.8047412196437127,0.07620694713786391,0.6338062970057774,0.038410445824795095,0.7985615341327399
hres,-87.18750000000003,84.375,2m_temperature,5,1.2207964801637825,0.7920908996806941,0.059235417245333315,0.7153588012096234,0.04657786468178591,0.7557285940478449
pangu_operational,-87.18750000000003,90.0,2m_temperature,5,1.289629575839225,0.7811869649327544,0.05909117846765153,0.709866939718928,0.04076742683418985,0.787338589782119
graphcast_operational,-87.18750000000003,90.0,2m_temperature,5,1.1430391225450651,0.8060591473005517,0.07155440925844121,0.6486734522290719,0.03786567536507279,0.8024754430849798
hres,-87.18750000000003,90.0,2m_temperature,5,1.2434420675438844,0.7890236562289511,0.05856701613237559,0.7124405357507102,0.04719812332910006,0.7537931567859929
pangu_operational,-87.18750000000003,95.625,2m_temperature,5,1.2621764763420813,0.7856350425904407,0.05556763772214046,0.7067900536056654,0.04050115416217244,0.7884782801187088
graphcast_operational,-87.18750000000003,95.625,2m_temperature,5,1.1024284975719556,0.8127662475425128,0.06404907844699796,0.6620366164932696,0.03624736452936478,0.8106941630424861
hres,-87.18750000000003,95.625,2m_temperature,5,1.2253942404158544,0.7918820473362471,0.053188449806859585,0.7193441514528661,0.046615650992200705,0.7565446497703604
pangu_operational,-87.18750000000003,101.25,2m_temperature,5,1.2512603875799126,0.7871859836298992,0.05095859821198677,0.7252876567559479,0.04006485027567547,0.7901619549875512
graphcast_operational,-87.18750000000003,101.25,2m_temperature,5,1.0934759266953389,0.8140219205579294,0.06209922831826132,0.6652297134628765,0.03467961055184456,0.8183669318637066
hres,-87.18750000000003,101.25,2m_temperature,5,1.2055185391792964,0.7949657443982834,0.05069123826030043,0.726728965610478,0.04476496963726107,0.7655452685061575
pangu_operational,-87.18750000000003,106.875,2m_temperature,5,1.2303185636377596,0.7898694532345653,0.0502276453382565,0.7151267795240296,0.03890806524539386,0.7952671746990516
graphcast_operational,-87.18750000000003,106.875,2m_temperature,5,1.0766140627204603,0.8161211995485953,0.058069461787948196,0.6706508043641186,0.0342966324448299,0.8195323665041541
hres,-87.18750000000003,106.875,2m_temperature,5,1.1872820594898912,0.7972198130639135,0.0475241904677511,0.7304598075842904,0.044683015286971994,0.7648795974569761
pangu_operational,-87.18750000000003,112.5,2m_temperature,5,1.2005086698928167,0.7925876274144553,0.04690745916787653,0.7104722847247161,0.03820761674908083,0.7972855697748326
graphcast_operational,-87.18750000000003,112.5,2m_temperature,5,1.0654579441834746,0.8159203963825254,0.052428346624989325,0.6763956163204615,0.033403461616161756,0.8227745076711338
hres,-87.18750000000003,112.5,2m_temperature,5,1.1823484263677755,0.7957251800958502,0.04976955113053452,0.6928065453826968,0.04535159023016007,0.7593824855999859
