model,lat,lon,variable,lead_time,pc,pcs,tw_pc,tw_pcs,qw_pc,qw_pcs
graphcast_operational,-87.18750000000003,22.5,mean_sea_level_pressure,5,209.535443587421,0.621581313070304,16.68853394069117,0.49369689749263185,7.371081931299098,0.6236171153816035
hres,-87.18750000000003,22.5,mean_sea_level_pressure,5,231.19055880258495,0.5824724151925342,18.361342360623716,0.4429465981600339,8.79781144394639,0.5507653177017824
pangu_operational,-87.18750000000003,28.125,mean_sea_level_pressure,5,215.1027642461044,0.6013027933903453,20.5058572375555,0.4625031244803128,8.240985538667625,0.569264105381945
graphcast_operational,-87.18750000000003,28.125,mean_sea_level_pressure,5,208.3513144462944,0.6138167384583401,18.061678232912826,0.5265696281620124,7.275017370656168,0.619752868051009
hres,-87.18750000000003,28.125,mean_sea_level_pressure,5,228.43197423710726,0.576596840362024,20.209692053630896,0.47026616794409165,8.657940023448184,0.5474709275909789
pangu_operational,-87.18750000000003,33.75,mean_sea_level_pressure,5,211.74798456167818,0.5981677064867317,19.760845075243342,0.46042922749330606,8.223364526682042,0.5604417614955879
graphcast_operational,-87.18750000000003,33.75,mean_sea_level_pressure,5,206.5818977973446,0.6079713440386917,17.59784369251622,0.5194900785129454,7.1388292405118685,0.6184127317034701
hres,-87.18750000000003,33.75,mean_sea_level_pressure,5,224.73896772989244,0.5735148316445853,19.787472953135673,0.45970215207776227,8.4974620241846,0.5457906034702117
pangu_operational,-87.18750000000003,39.375,mean_sea_level_pressure,5,211.7555086767525,0.5919973179891724,21.002934396868596,0.4249755235146196,8.345655227032111,0.5502756559060612
graphcast_operational,-87.18750000000003,39.375,mean_sea_level_pressure,5,209.96713490285603,0.5954430904309246,19.14141072068178,0.4759408627923568,7.252056947073519,0.6092066512296648
hres,-87.18750000000003,39.375,mean_sea_level_pressure,5,228.44629354735525,0.5598381310351884,22.412052948002046,0.38639626397590693,8.580821399462092,0.5376031994275582
pangu_operational,-87.18750000000003,45.0,mean_sea_level_pressure,5,213.51400940524675,0.5904977957418629,23.778119819085127,0.40044160736328205,8.392391892193912,0.5565177962050241
graphcast_operational,-87.18750000000003,45.0,mean_sea_level_pressure,5,214.65060281818862,0.5883179036156202,22.496835217714736,0.4327488268555155,7.510686167573859,0.6031100910925937
hres,-87.18750000000003,45.0,mean_sea_level_pressure,5,230.62213610530864,0.5576858242280598,26.01937522354209,0.3439290025817205,8.828510659473194,0.5334718142592496
pangu_operational,-87.18750000000003,50.625,mean_sea_level_pressure,5,216.08726362686775,0.5922796363261915,24.685413628009734,0.4095578608987635,8.571016625192117,0.559031363653531
graphcast_operational,-87.18750000000003,50.625,mean_sea_level_pressure,5,215.43728876068351,0.5935060297025132,24.85126178857155,0.4055909943044354,7.730784992881236,0.6022602842492826
